id,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
572575,37,admin.,single,secondary,no,-295,yes,yes,cellular,28,jul,126,13,-1,0,unknown,0
201885,47,services,married,secondary,no,473,yes,yes,cellular,11,jul,81,2,-1,0,unknown,0
594822,31,management,single,tertiary,no,-106,yes,yes,cellular,18,nov,85,1,-1,0,unknown,0
482646,35,admin.,married,tertiary,no,1535,yes,no,cellular,7,aug,124,2,-1,0,unknown,0
237780,30,blue-collar,married,secondary,no,392,yes,no,unknown,16,may,495,1,-1,0,unknown,0
198210,51,admin.,married,secondary,no,0,no,yes,unknown,19,jun,102,1,-1,0,unknown,0
621416,47,retired,divorced,secondary,no,-157,no,yes,telephone,23,jul,104,4,-1,0,unknown,0
401519,34,admin.,married,secondary,no,897,yes,no,cellular,12,may,714,1,339,1,failure,1
326382,38,blue-collar,single,secondary,no,0,no,no,unknown,20,jun,17,5,-1,0,unknown,0
514164,40,management,married,tertiary,no,-381,no,no,cellular,28,jul,53,31,-1,0,unknown,0
497082,48,services,married,unknown,no,1529,yes,no,cellular,31,jul,90,4,-1,0,unknown,0
726118,33,student,single,secondary,no,0,no,no,cellular,12,aug,158,1,-1,0,unknown,1
152446,39,management,married,tertiary,no,588,no,no,cellular,4,aug,121,3,-1,0,unknown,0
622493,32,management,single,tertiary,no,0,yes,no,unknown,16,may,77,2,-1,0,unknown,0
468165,47,services,married,secondary,no,-212,yes,yes,unknown,26,may,125,1,-1,0,unknown,0
505434,29,services,single,unknown,no,-70,yes,yes,cellular,18,may,66,2,356,2,failure,0
390146,31,blue-collar,married,primary,no,1138,yes,no,unknown,23,may,82,1,-1,0,unknown,0
656719,37,self-employed,single,secondary,no,1113,no,no,unknown,19,jun,24,1,-1,0,unknown,0
171272,26,management,single,tertiary,no,452,no,no,cellular,29,jun,95,3,120,1,failure,0
662037,60,technician,married,secondary,no,831,yes,no,telephone,8,jul,60,2,-1,0,unknown,0
508659,30,blue-collar,single,secondary,no,783,yes,yes,unknown,21,may,963,2,-1,0,unknown,1
59557,48,blue-collar,married,primary,no,1230,yes,no,cellular,13,may,901,1,293,3,success,1
206633,32,management,married,tertiary,no,623,no,no,cellular,28,jan,151,1,102,2,failure,0
177003,44,management,married,tertiary,no,-1636,yes,yes,cellular,24,jul,255,1,-1,0,unknown,0
630482,40,blue-collar,married,primary,no,1059,yes,no,unknown,20,may,6,1,-1,0,unknown,0
334755,38,management,married,tertiary,no,1582,no,no,cellular,31,jul,84,4,-1,0,unknown,0
496661,41,services,married,secondary,no,464,yes,no,cellular,9,jul,71,1,-1,0,unknown,0
125840,36,technician,single,secondary,no,1534,yes,no,cellular,20,apr,297,1,-1,0,unknown,0
160282,38,technician,married,tertiary,no,13,no,no,cellular,15,jul,95,5,-1,0,unknown,0
52820,45,management,married,secondary,no,643,no,no,cellular,18,aug,521,3,-1,0,unknown,0
240422,27,services,single,secondary,no,-158,yes,yes,cellular,7,jul,151,1,-1,0,unknown,0
510214,76,retired,single,primary,no,2346,no,no,cellular,22,oct,569,1,-1,0,unknown,1
565581,45,admin.,married,secondary,no,205,no,no,cellular,1,jun,152,1,-1,0,unknown,0
420973,31,blue-collar,single,primary,no,472,yes,no,unknown,28,may,5,1,-1,0,unknown,0
525396,35,management,married,tertiary,no,0,yes,no,cellular,25,jul,88,4,-1,0,unknown,0
443609,32,blue-collar,married,primary,no,-219,yes,no,cellular,15,may,456,3,368,2,failure,0
689723,48,services,married,primary,no,1296,yes,no,telephone,14,may,8,3,-1,0,unknown,0
477008,42,admin.,divorced,secondary,no,0,yes,no,cellular,30,jul,72,5,-1,0,unknown,0
5013,49,management,married,tertiary,no,-1317,yes,yes,cellular,20,apr,108,1,-1,0,unknown,0
128634,32,services,single,secondary,no,0,no,no,cellular,8,jul,130,3,-1,0,unknown,0
556525,63,retired,divorced,secondary,no,2988,no,no,telephone,21,oct,112,1,-1,0,unknown,0
18862,43,admin.,single,secondary,no,882,no,no,cellular,20,aug,5,2,-1,0,unknown,0
237453,34,technician,single,tertiary,no,-35,no,no,cellular,28,aug,73,4,-1,0,unknown,0
15485,31,admin.,married,secondary,no,1401,yes,no,unknown,23,may,151,4,-1,0,unknown,0
390692,40,services,divorced,secondary,no,-287,yes,no,unknown,28,may,128,1,-1,0,unknown,0
70447,38,blue-collar,married,secondary,no,623,yes,no,unknown,8,may,230,1,-1,0,unknown,0
743849,33,management,single,secondary,no,-516,yes,yes,cellular,21,nov,523,5,127,2,other,0
89307,27,technician,single,secondary,no,1739,no,no,cellular,4,feb,82,4,-1,0,unknown,0
107472,31,management,single,tertiary,no,0,no,no,cellular,28,aug,48,8,-1,0,unknown,0
323973,33,blue-collar,married,secondary,no,-769,yes,no,unknown,30,may,88,7,-1,0,unknown,0
652268,39,technician,single,secondary,no,4594,no,no,cellular,29,aug,493,6,-1,0,unknown,0
614116,40,blue-collar,married,secondary,no,-457,yes,no,unknown,8,may,198,4,-1,0,unknown,0
280099,53,technician,married,tertiary,no,38,no,no,cellular,27,aug,103,6,-1,0,unknown,0
226557,46,blue-collar,married,secondary,no,1106,yes,no,unknown,15,may,67,2,-1,0,unknown,0
595395,44,technician,divorced,tertiary,no,-14,no,no,cellular,9,jul,127,1,-1,0,unknown,0
270467,33,technician,married,secondary,no,17,no,no,cellular,22,aug,72,2,-1,0,unknown,0
633040,45,technician,married,secondary,no,2986,yes,no,cellular,3,feb,511,1,-1,0,unknown,1
508458,53,technician,single,unknown,no,2301,yes,no,unknown,5,may,39,1,-1,0,unknown,0
542402,41,blue-collar,married,primary,no,-109,yes,yes,cellular,15,may,1038,3,-1,0,unknown,1
102279,46,management,married,tertiary,no,846,no,no,cellular,28,aug,1242,4,-1,0,unknown,1
50041,32,technician,married,tertiary,no,4129,yes,no,cellular,18,feb,515,4,-1,0,unknown,1
269011,49,technician,divorced,secondary,no,1710,yes,no,unknown,16,may,441,1,-1,0,unknown,0
95002,44,blue-collar,married,secondary,no,24,yes,no,unknown,6,may,517,2,-1,0,unknown,0
549082,45,services,married,secondary,no,1348,yes,no,unknown,5,jun,39,1,-1,0,unknown,0
128825,51,management,married,tertiary,no,1043,no,no,cellular,25,aug,73,4,-1,0,unknown,0
109646,59,management,married,secondary,no,6,yes,yes,cellular,15,jul,128,3,-1,0,unknown,0
241662,54,management,married,tertiary,no,1451,no,no,cellular,4,feb,676,3,-1,0,unknown,0
69953,37,technician,single,secondary,no,80,no,no,cellular,5,aug,92,1,-1,0,unknown,0
532280,36,management,married,tertiary,no,-861,yes,yes,cellular,7,may,68,1,167,1,other,0
32716,73,retired,married,secondary,no,3203,no,no,cellular,20,apr,459,1,-1,0,unknown,1
187005,39,technician,married,secondary,no,-2,no,no,cellular,28,aug,18,17,-1,0,unknown,0
124060,46,technician,divorced,secondary,no,488,no,no,telephone,12,aug,124,2,-1,0,unknown,0
82037,42,blue-collar,married,primary,no,953,yes,yes,cellular,24,jul,703,2,-1,0,unknown,0
453693,34,management,married,secondary,no,2038,no,yes,cellular,18,aug,611,2,-1,0,unknown,0
674527,38,admin.,married,secondary,no,1968,no,no,cellular,10,jul,524,3,-1,0,unknown,1
646630,43,technician,divorced,secondary,no,548,yes,no,cellular,11,jul,135,2,-1,0,unknown,0
110894,31,management,married,primary,no,876,no,no,cellular,23,jul,206,2,-1,0,unknown,0
396649,47,technician,married,secondary,no,559,yes,no,unknown,20,jun,13,18,-1,0,unknown,0
149448,56,management,married,tertiary,no,0,no,no,cellular,9,jul,92,1,-1,0,unknown,0
697529,20,student,single,unknown,no,598,no,no,cellular,28,jan,136,4,-1,0,unknown,0
552295,31,blue-collar,single,secondary,no,7585,no,no,telephone,14,nov,492,1,-1,0,unknown,1
495676,58,technician,married,secondary,no,3353,yes,yes,cellular,4,feb,129,1,-1,0,unknown,0
413758,56,blue-collar,divorced,secondary,no,1138,yes,yes,cellular,21,nov,10,7,175,7,failure,0
138538,54,management,married,unknown,no,2206,no,no,telephone,4,feb,676,3,183,3,success,1
187446,38,technician,married,tertiary,no,4928,yes,no,cellular,20,nov,154,2,183,1,other,0
549572,52,entrepreneur,married,secondary,no,1820,yes,no,cellular,19,nov,123,1,-1,0,unknown,0
6512,38,technician,married,secondary,no,736,yes,no,cellular,11,feb,393,1,-1,0,unknown,1
696104,39,management,married,secondary,no,27,yes,no,cellular,21,jul,80,1,-1,0,unknown,0
418388,32,technician,single,secondary,no,362,no,no,cellular,29,aug,133,2,-1,0,unknown,0
700428,44,technician,married,secondary,no,2145,yes,no,unknown,7,may,391,1,-1,0,unknown,0
160610,45,self-employed,divorced,secondary,no,5,yes,no,cellular,30,jul,64,3,-1,0,unknown,0
737477,52,technician,married,secondary,no,0,no,no,cellular,20,aug,121,2,-1,0,unknown,0
634623,45,blue-collar,single,unknown,no,1309,yes,no,unknown,26,may,513,2,-1,0,unknown,0
738010,62,retired,married,tertiary,no,588,no,no,cellular,12,jan,229,3,183,3,success,1
196028,32,technician,married,secondary,no,1499,yes,no,cellular,20,aug,88,11,-1,0,unknown,0
579078,55,management,single,tertiary,no,1837,no,no,cellular,17,nov,73,1,-1,0,unknown,0
239167,32,technician,married,secondary,no,1170,no,yes,cellular,3,feb,566,2,-1,0,unknown,0
729553,56,management,married,tertiary,no,676,no,no,cellular,20,nov,577,1,-1,0,unknown,1
335995,41,blue-collar,married,secondary,no,1272,yes,no,cellular,15,may,139,2,371,6,failure,0
655460,42,self-employed,married,secondary,no,0,no,no,cellular,20,nov,105,1,-1,0,unknown,0
92489,33,admin.,married,tertiary,no,112,yes,no,cellular,10,jul,104,1,-1,0,unknown,0
62246,47,unemployed,single,secondary,no,1077,no,no,telephone,30,jul,21,6,-1,0,unknown,0
484166,43,admin.,married,secondary,no,3,no,no,cellular,6,aug,286,2,-1,0,unknown,0
178427,32,blue-collar,single,primary,no,-6,no,no,cellular,7,jul,185,3,-1,0,unknown,0
747713,35,management,single,tertiary,no,36,no,no,unknown,29,jun,716,2,-1,0,unknown,1
728567,45,technician,married,tertiary,no,746,no,no,cellular,25,aug,65,5,-1,0,unknown,0
602148,29,blue-collar,married,primary,no,715,yes,no,unknown,27,may,90,2,-1,0,unknown,0
524480,44,management,married,secondary,no,8262,yes,no,unknown,14,may,201,2,-1,0,unknown,0
403362,39,blue-collar,married,secondary,no,952,yes,no,cellular,14,apr,636,3,-1,0,unknown,0
142210,45,management,married,tertiary,no,623,no,yes,cellular,4,feb,108,3,-1,0,unknown,0
471162,41,admin.,married,secondary,no,874,yes,no,cellular,8,may,150,1,287,5,failure,0
198668,33,blue-collar,single,secondary,no,7863,yes,no,cellular,14,jul,1127,2,-1,0,unknown,1
548069,61,retired,married,tertiary,no,658,no,no,cellular,29,oct,639,1,-1,0,unknown,1
316681,53,technician,married,primary,no,-27,yes,no,unknown,6,jun,179,1,-1,0,unknown,0
451702,45,technician,married,secondary,no,0,yes,no,cellular,10,jul,81,1,-1,0,unknown,0
743168,34,technician,married,tertiary,no,2038,no,yes,cellular,12,aug,232,1,-1,0,unknown,1
370318,40,blue-collar,married,primary,no,869,yes,no,cellular,31,jul,125,2,-1,0,unknown,0
34389,39,technician,married,secondary,no,260,yes,no,cellular,7,jul,135,1,-1,0,unknown,0
530192,32,technician,single,tertiary,no,943,no,no,cellular,8,aug,121,4,-1,0,unknown,0
81228,29,services,married,secondary,no,2442,no,yes,cellular,3,jul,158,1,-1,0,unknown,0
173929,64,retired,married,secondary,no,1765,no,no,cellular,12,nov,172,2,185,1,success,0
342110,55,blue-collar,married,primary,no,-24,no,yes,cellular,17,jul,119,2,-1,0,unknown,0
708111,48,housemaid,married,primary,no,1259,yes,no,telephone,11,may,9,8,-1,0,unknown,0
749501,43,management,married,tertiary,no,2987,yes,no,cellular,27,mar,318,1,-1,0,unknown,1
519072,41,blue-collar,married,secondary,no,757,yes,no,cellular,9,jul,145,1,-1,0,unknown,0
93599,44,retired,divorced,primary,no,2997,no,no,unknown,16,jun,92,1,-1,0,unknown,0
379095,39,services,single,secondary,no,2887,yes,no,unknown,14,may,28,1,-1,0,unknown,0
514496,42,services,single,secondary,no,442,yes,no,cellular,5,may,902,1,-1,0,unknown,1
104886,56,retired,married,secondary,no,39,no,yes,cellular,6,aug,140,3,-1,0,unknown,0
578299,34,self-employed,married,tertiary,no,6,yes,no,cellular,31,jul,394,2,-1,0,unknown,0
148477,36,technician,married,tertiary,no,0,yes,no,cellular,19,nov,168,1,-1,0,unknown,0
238493,36,blue-collar,divorced,primary,no,-196,no,no,unknown,6,jun,147,1,-1,0,unknown,0
8094,41,blue-collar,divorced,secondary,no,-306,yes,no,cellular,4,feb,79,1,264,4,failure,0
29413,53,services,married,secondary,no,-813,yes,no,unknown,27,may,48,2,-1,0,unknown,0
322490,60,retired,married,tertiary,no,0,no,no,cellular,20,apr,408,1,-1,0,unknown,1
580833,56,retired,divorced,secondary,no,1005,yes,no,unknown,3,jun,153,1,-1,0,unknown,0
460305,52,blue-collar,married,primary,no,0,yes,no,cellular,7,may,908,1,357,1,failure,1
109687,45,unknown,married,unknown,no,4535,no,no,cellular,27,aug,91,11,-1,0,unknown,0
329786,30,technician,single,secondary,no,1354,yes,no,cellular,25,may,895,1,-1,0,unknown,1
231652,55,blue-collar,married,secondary,no,828,yes,no,cellular,16,jul,71,6,-1,0,unknown,0
264923,41,unemployed,divorced,primary,no,3,no,yes,cellular,4,feb,38,1,-1,0,unknown,0
289845,34,technician,married,tertiary,no,38,yes,no,cellular,18,nov,184,2,-1,0,unknown,0
61683,31,housemaid,married,tertiary,no,1182,yes,no,cellular,20,nov,81,1,154,2,failure,0
389491,44,management,single,tertiary,no,816,no,no,cellular,5,aug,561,2,-1,0,unknown,0
271023,36,technician,single,secondary,no,154,no,no,cellular,18,nov,596,1,137,1,failure,0
403044,47,blue-collar,married,primary,no,-45,yes,no,cellular,12,may,157,2,350,2,failure,0
104134,30,technician,single,secondary,no,3324,no,no,cellular,27,oct,569,2,-1,0,unknown,0
84705,33,services,married,secondary,no,1301,yes,no,cellular,13,may,7,7,-1,0,unknown,0
255112,32,blue-collar,single,secondary,no,884,yes,yes,cellular,28,jul,347,3,-1,0,unknown,0
424463,27,unemployed,married,tertiary,no,1611,yes,no,unknown,9,may,172,2,-1,0,unknown,0
688783,34,unemployed,divorced,secondary,no,0,no,no,cellular,29,jul,192,5,-1,0,unknown,0
348025,33,technician,single,tertiary,no,786,no,no,cellular,28,jan,76,1,-1,0,unknown,0
119287,37,management,married,tertiary,no,752,yes,no,cellular,11,aug,126,2,-1,0,unknown,0
121594,54,blue-collar,married,secondary,no,0,no,no,cellular,14,aug,97,3,-1,0,unknown,0
613527,45,technician,married,secondary,no,771,yes,no,unknown,5,may,180,1,-1,0,unknown,0
234715,31,management,married,tertiary,no,3463,yes,yes,unknown,28,may,133,1,-1,0,unknown,0
135062,26,admin.,single,secondary,no,595,no,no,cellular,5,feb,110,1,-1,0,unknown,0
595343,35,blue-collar,married,secondary,no,-37,yes,no,unknown,27,may,180,4,-1,0,unknown,0
739010,30,self-employed,single,tertiary,no,5,no,no,cellular,12,may,515,2,182,1,failure,1
657237,41,management,married,tertiary,no,1,no,no,unknown,24,jun,71,4,-1,0,unknown,0
462424,56,admin.,married,secondary,no,953,no,no,cellular,4,feb,76,1,-1,0,unknown,0
148837,41,blue-collar,divorced,secondary,no,1464,yes,no,cellular,6,feb,11,5,-1,0,unknown,0
343907,56,retired,married,secondary,no,2,no,yes,cellular,20,aug,8,8,-1,0,unknown,0
476528,30,management,married,tertiary,no,806,no,no,cellular,14,jul,567,2,-1,0,unknown,0
687957,36,services,single,secondary,no,4,yes,no,cellular,7,may,126,3,-1,0,unknown,0
19680,25,technician,single,secondary,no,50,no,no,cellular,6,may,5,1,-1,0,unknown,0
490439,39,blue-collar,married,primary,no,1367,no,yes,unknown,12,jun,160,3,-1,0,unknown,0
45001,39,technician,married,secondary,no,1473,yes,no,cellular,20,apr,136,4,-1,0,unknown,0
258549,36,services,married,secondary,no,496,yes,no,cellular,6,apr,854,2,272,1,failure,0
640519,50,admin.,divorced,secondary,no,-461,yes,no,cellular,26,aug,88,3,-1,0,unknown,0
245152,35,blue-collar,married,primary,no,467,yes,no,cellular,20,apr,69,1,325,2,other,0
289351,40,blue-collar,married,secondary,no,-212,yes,no,unknown,7,may,193,1,-1,0,unknown,0
734295,46,blue-collar,married,secondary,no,-288,yes,no,cellular,6,may,211,2,-1,0,unknown,0
419861,44,technician,married,tertiary,no,16,no,no,cellular,24,jul,126,2,-1,0,unknown,0
287321,46,blue-collar,married,primary,no,431,yes,no,cellular,15,may,824,1,-1,0,unknown,1
737376,38,management,single,tertiary,no,-1837,yes,yes,unknown,3,jun,118,1,-1,0,unknown,0
726095,38,management,single,tertiary,no,1670,yes,no,unknown,21,may,9,5,-1,0,unknown,0
95685,27,admin.,single,secondary,no,659,yes,no,unknown,28,may,431,2,-1,0,unknown,0
40471,42,housemaid,married,primary,no,8,no,yes,cellular,7,jul,77,3,-1,0,unknown,0
450371,36,management,married,tertiary,no,520,yes,no,cellular,30,jan,811,2,248,7,failure,1
722495,56,blue-collar,married,secondary,no,-257,no,no,cellular,29,jan,134,2,-1,0,unknown,0
33663,37,blue-collar,single,secondary,no,687,yes,no,cellular,14,may,99,3,353,3,other,0
181412,45,entrepreneur,divorced,tertiary,no,2421,yes,yes,cellular,18,nov,177,1,175,1,failure,0
674312,59,management,married,secondary,no,2143,no,no,cellular,28,jan,128,2,-1,0,unknown,0
576451,34,management,married,tertiary,no,0,no,no,cellular,21,nov,104,2,154,7,failure,0
654765,49,technician,married,secondary,no,112,yes,yes,cellular,21,nov,1063,3,177,8,failure,0
78359,35,services,married,secondary,no,-100,yes,yes,cellular,11,jul,184,2,-1,0,unknown,0
124455,58,housemaid,married,primary,no,574,no,yes,unknown,9,jun,566,1,-1,0,unknown,0
13177,34,management,single,tertiary,no,574,yes,no,cellular,20,nov,227,4,-1,0,unknown,0
670815,50,management,divorced,tertiary,no,-46,yes,no,unknown,29,may,77,3,-1,0,unknown,0
400836,34,self-employed,married,secondary,no,4579,yes,no,unknown,5,jun,7,1,-1,0,unknown,0
630578,33,management,single,tertiary,no,3283,no,no,cellular,21,nov,377,2,-1,0,unknown,0
238289,49,management,married,tertiary,no,538,no,no,cellular,12,aug,611,2,182,1,success,1
216782,50,management,married,tertiary,no,0,no,no,cellular,22,aug,70,2,-1,0,unknown,0
463724,30,technician,single,secondary,no,594,no,no,cellular,4,feb,75,1,-1,0,unknown,0
20972,43,blue-collar,married,primary,no,0,yes,yes,cellular,21,nov,73,2,-1,0,unknown,0
721961,30,technician,single,secondary,no,1450,yes,no,unknown,14,may,124,2,-1,0,unknown,0
627321,35,blue-collar,married,primary,no,-90,yes,no,unknown,26,may,185,2,-1,0,unknown,0
674928,27,management,single,tertiary,no,2781,yes,no,cellular,20,apr,132,1,-1,0,unknown,0
250281,34,technician,divorced,secondary,no,0,no,no,cellular,8,aug,131,2,-1,0,unknown,0
180361,35,blue-collar,married,secondary,no,618,yes,no,cellular,17,apr,101,1,-1,0,unknown,0
208164,54,retired,divorced,primary,no,2199,no,no,unknown,12,jun,137,3,-1,0,unknown,0
407671,48,unemployed,married,primary,no,1374,yes,no,unknown,12,jun,309,3,-1,0,unknown,0
134812,33,management,divorced,tertiary,no,2240,no,no,cellular,8,sep,393,1,184,2,success,1
598600,32,management,single,tertiary,no,935,no,no,cellular,5,aug,168,3,98,2,success,1
224263,31,admin.,married,secondary,no,2294,yes,yes,unknown,21,may,136,2,-1,0,unknown,0
317570,55,services,married,secondary,no,976,yes,no,cellular,14,jul,184,3,-1,0,unknown,0
59667,45,blue-collar,married,primary,no,-158,yes,no,cellular,12,may,349,1,-1,0,unknown,0
602898,45,admin.,married,secondary,no,0,yes,no,telephone,17,nov,51,1,119,1,failure,0
322217,42,management,married,tertiary,no,3419,no,no,cellular,13,aug,112,2,-1,0,unknown,0
691583,42,blue-collar,married,secondary,no,715,no,yes,telephone,9,jul,237,1,-1,0,unknown,0
133809,54,housemaid,married,primary,no,38,no,yes,telephone,14,jul,597,3,-1,0,unknown,0
236322,36,blue-collar,married,secondary,no,-1,yes,yes,unknown,27,may,106,1,-1,0,unknown,0
433953,38,blue-collar,married,secondary,no,2128,yes,yes,cellular,19,nov,98,1,-1,0,unknown,0
450271,60,management,divorced,secondary,no,1691,no,no,unknown,13,may,76,1,-1,0,unknown,0
39260,37,services,married,secondary,no,0,yes,yes,unknown,13,may,165,1,-1,0,unknown,0
196512,48,blue-collar,married,secondary,no,917,no,no,cellular,28,jul,133,3,-1,0,unknown,0
569607,49,technician,married,secondary,no,914,no,no,unknown,17,jun,169,2,-1,0,unknown,0
409508,50,management,married,tertiary,no,447,yes,no,cellular,4,feb,9,6,-1,0,unknown,0
589334,34,blue-collar,single,secondary,no,-98,yes,yes,cellular,11,may,189,1,-1,0,unknown,0
602553,50,services,divorced,secondary,no,783,yes,no,unknown,8,may,129,3,-1,0,unknown,0
